time,linear_x,linear_y,angular_z
1738607110.9034443,-0.0,-0.09999999403953552,-0.0
1738607110.9226995,-0.0,-0.09999999403953552,-0.0
1738607110.93367,-0.0,-0.09999999403953552,-0.0
1738607110.952935,-0.0,-0.09999999403953552,-0.0
1738607110.963789,-0.0,-0.09999999403953552,-0.0
1738607110.9746568,-0.0,-0.09999999403953552,-0.0
1738607110.9941084,-0.0,-0.09999999403953552,-0.0
1738607111.0048232,-0.0,-0.09999999403953552,-0.0
1738607111.0237153,-0.0,-0.09999999403953552,-0.0
1738607111.034749,-0.0,-0.09999999403953552,-0.0
1738607111.0452564,-0.0,-0.09999999403953552,-0.0
1738607111.0651433,-0.0,-0.09999999403953552,-0.0
1738607111.0758524,-0.0,-0.09999999403953552,-0.0
1738607111.0896206,-0.0,-0.09999999403953552,-0.0
1738607111.1048245,-0.0,-0.09999999403953552,-0.0
1738607111.1208603,-0.0,-0.09999999403953552,-0.0
1738607111.1369412,-0.0,-0.09999999403953552,-0.0
1738607111.1530209,-0.0,-0.09999999403953552,-0.0
1738607111.1681302,-0.0,-0.09999999403953552,-0.0
1738607111.1843362,-0.0,-0.09999999403953552,-0.0
1738607111.2003393,-0.0,-0.09999999403953552,-0.0
1738607111.216489,-0.0,-0.09999999403953552,-0.0
1738607111.232715,-0.0,-0.09999999403953552,-0.0
1738607111.2490225,-0.0,-0.09999999403953552,-0.0
1738607111.2651145,-0.0,-0.09999999403953552,-0.0
1738607111.2811272,-0.0,-0.09999999403953552,-0.0
1738607111.2972467,-0.0,-0.09999999403953552,-0.0
1738607111.312023,-0.0,-0.09999999403953552,-0.0
1738607111.3316288,-0.0,-0.09999999403953552,-0.0
1738607111.351191,-0.0,-0.09999999403953552,-0.0
1738607111.3638818,-0.0,-0.09999999403953552,-0.0
1738607111.37525,-0.0,-0.09999999403953552,-0.0
1738607111.3876433,-0.0,-0.09999999403953552,-0.0
1738607111.407264,-0.0,-0.09999999403953552,-0.0
1738607111.4182072,-0.0,-0.09999999403953552,-0.0
1738607111.4285114,-0.0,-0.09999999403953552,-0.0
1738607111.447961,-0.0,-0.09999999403953552,-0.0
1738607111.4588833,-0.0,-0.09999999403953552,-0.0
1738607111.4782822,-0.0,-0.09999999403953552,-0.0
1738607111.4893343,-0.0,-0.09999999403953552,-0.0
1738607111.4996514,-0.0,-0.09999999403953552,-0.0
1738607111.5201578,-0.0,-0.09999999403953552,-0.0
1738607111.5306838,-0.0,-0.09999999403953552,-0.0
1738607111.5501394,-0.0,-0.09999999403953552,-0.0
1738607111.5608516,-0.0,-0.09999999403953552,-0.0
1738607111.580141,-0.0,-0.09999999403953552,-0.0
1738607111.5912106,-0.0,-0.09999999403953552,-0.0
1738607111.601925,-0.0,-0.09999999403953552,-0.0
1738607111.6209178,-0.0,-0.09999999403953552,-0.0
1738607111.631678,-0.0,-0.09999999403953552,-0.0
1738607111.651273,-0.0,-0.09999999403953552,-0.0
1738607111.6619833,-0.0,-0.09999999403953552,-0.0
1738607111.6813183,-0.0,-0.09999999403953552,-0.0
1738607111.7019594,-0.0,-0.09999999403953552,-0.0
1738607111.720929,-0.0,-0.09999999403953552,-0.0
1738607111.7318885,-0.0,-0.09999999403953552,-0.0
1738607111.742809,-0.0,-0.09999999403953552,-0.0
1738607111.7618682,-0.0,-0.09999999403953552,-0.0
1738607111.7727633,-0.0,-0.09999999403953552,-0.0
1738607111.792527,-0.0,-0.09999999403953552,-0.0
1738607111.8031614,-0.0,-0.09999999403953552,-0.0
1738607111.8230546,-0.0,-0.09999999403953552,-0.0
1738607111.8330238,-0.0,-0.09999999403953552,-0.0
1738607111.8443527,-0.0,-0.09999999403953552,-0.0
1738607111.8544323,-0.0,-0.09999999403953552,-0.0
1738607111.8751867,-0.0,-0.09999999403953552,-0.0
1738607111.8864977,-0.0,-0.09999999403953552,-0.0
1738607111.9054346,-0.0,-0.09999999403953552,-0.0
1738607111.9163167,-0.0,-0.09999999403953552,-0.0
1738607111.9355996,-0.0,-0.09999999403953552,-0.0
1738607111.9463494,-0.0,-0.09999999403953552,-0.0
1738607111.9566987,-0.0,-0.09999999403953552,-0.0
1738607111.976504,-0.0,-0.09999999403953552,-0.0
1738607111.9869466,-0.0,-0.09999999403953552,-0.0
1738607111.9978693,-0.0,-0.09999999403953552,-0.0
1738607112.012146,-0.0,-0.09999999403953552,-0.0
1738607112.0314696,-0.0,-0.09999999403953552,-0.0
1738607112.0520453,-0.0,-0.09999999403953552,-0.0
1738607112.0712168,-0.0,-0.09999999403953552,-0.0
1738607112.0816355,-0.0,-0.09999999403953552,-0.0
1738607112.101305,-0.0,-0.09999999403953552,-0.0
1738607112.1117432,-0.0,-0.09999999403953552,-0.0
1738607112.1312609,-0.0,-0.09999999403953552,-0.0
1738607112.1424463,-0.0,-0.09999999403953552,-0.0
1738607112.1531892,-0.0,-0.09999999403953552,-0.0
1738607112.172488,-0.0,-0.09999999403953552,-0.0
1738607112.183261,-0.0,-0.09999999403953552,-0.0
1738607112.2025793,-0.0,-0.09999999403953552,-0.0
1738607112.2232296,-0.0,-0.09999999403953552,-0.0
1738607112.2339907,-0.0,-0.09999999403953552,-0.0
1738607112.253589,-0.0,-0.09999999403953552,-0.0
1738607112.2644775,-0.0,-0.09999999403953552,-0.0
1738607112.2750194,-0.0,-0.09999999403953552,-0.0
1738607112.294342,-0.0,-0.09999999403953552,-0.0
1738607112.305151,-0.0,-0.09999999403953552,-0.0
1738607112.324092,-0.0,-0.09999999403953552,-0.0
1738607112.3350437,-0.0,-0.09999999403953552,-0.0
1738607112.3543267,-0.0,-0.09999999403953552,-0.0
1738607112.3654149,-0.0,-0.09999999403953552,-0.0
1738607112.375905,-0.0,-0.09999999403953552,-0.0
1738607112.3956141,-0.0,-0.09999999403953552,-0.0
1738607112.4066348,-0.0,-0.09999999403953552,-0.0
1738607112.4256344,-0.0,-0.09999999403953552,-0.0
1738607112.4361064,-0.0,-0.09999999403953552,-0.0
1738607112.4559112,-0.0,-0.09999999403953552,-0.0
1738607112.4769442,-0.0,-0.09999999403953552,-0.0
1738607112.4870756,-0.0,-0.09999999403953552,-0.0
1738607112.506628,-0.0,-0.09999999403953552,-0.0
1738607112.5169127,-0.0,-0.09999999403953552,-0.0
1738607112.5365314,-0.0,-0.09999999403953552,-0.0
1738607112.5471826,-0.0,-0.09999999403953552,-0.0
1738607112.5579653,-0.0,-0.09999999403953552,-0.0
1738607112.5775921,-0.0,-0.09999999403953552,-0.0
1738607112.588101,-0.0,-0.09999999403953552,-0.0
1738607112.6077194,-0.0,-0.09999999403953552,-0.0
1738607112.6181169,-0.0,-0.09999999403953552,-0.0
1738607112.634592,-0.0,-0.09999999403953552,-0.0
1738607112.6451929,-0.0,-0.09999999403953552,-0.0
1738607112.664647,-0.0,-0.09999999403953552,-0.0
1738607112.6753674,-0.0,-0.09999999403953552,-0.0
1738607112.6948104,-0.0,-0.09999999403953552,-0.0
1738607112.7055993,-0.0,-0.09999999403953552,-0.0
1738607112.7245378,-0.0,-0.09999999403953552,-0.0
1738607112.7452757,-0.0,-0.09999999403953552,-0.0
1738607112.7647624,-0.0,-0.09999999403953552,-0.0
1738607112.7755282,-0.0,-0.09999999403953552,-0.0
1738607112.7949061,-0.0,-0.09999999403953552,-0.0
1738607112.8055654,-0.0,-0.09999999403953552,-0.0
1738607112.816279,-0.0,-0.09999999403953552,-0.0
1738607112.8356626,-0.0,-0.09999999403953552,-0.0
1738607112.846311,-0.0,-0.09999999403953552,-0.0
1738607112.8582273,-0.0,-0.09999999403953552,-0.0
1738607112.8778145,-0.0,-0.09999999403953552,-0.0
1738607112.8885684,-0.0,-0.09999999403953552,-0.0
1738607112.8996933,-0.0,-0.09999999403953552,-0.0
1738607112.918855,-0.0,-0.09999999403953552,-0.0
1738607112.9292831,-0.0,-0.09999999403953552,-0.0
1738607112.9400604,-0.0,-0.09999999403953552,-0.0
1738607112.9561458,-0.0,-0.09999999403953552,-0.0
1738607112.9722073,-0.0,-0.09999999403953552,-0.0
1738607112.9920092,-0.0,-0.09999999403953552,-0.0
1738607113.0026016,-0.0,-0.09999999403953552,-0.0
1738607113.0177028,-0.0,-0.09999999403953552,-0.0
1738607113.02828,-0.0,-0.09999999403953552,-0.0
1738607113.0448394,-0.0,-0.09999999403953552,-0.0
1738607113.0573585,-0.0,-0.09999999403953552,-0.0
1738607113.073793,-0.0,-0.09999999403953552,-0.0
1738607113.0899377,-0.0,-0.09999999403953552,-0.0
1738607113.1060083,-0.0,-0.09999999403953552,-0.0
1738607113.121029,-0.0,-0.09999999403953552,-0.0
1738607113.1391966,-0.0,-0.09999999403953552,-0.0
1738607113.1532643,-0.0,-0.09999999403953552,-0.0
1738607113.1723087,-0.0,-0.09999999403953552,-0.0
1738607113.1835737,-0.0,-0.09999999403953552,-0.0
1738607113.1949396,-0.0,-0.09999999403953552,-0.0
1738607113.2123027,-0.0,-0.09999999403953552,-0.0
1738607113.2314436,-0.0,-0.09999999403953552,-0.0
1738607113.2445724,-0.0,-0.09999999403953552,-0.0
1738607113.255623,-0.0,-0.09999999403953552,-0.0
1738607113.2671936,-0.0,-0.09999999403953552,-0.0
1738607113.2874706,-0.0,-0.09999999403953552,-0.0
1738607113.3070178,-0.0,-0.09999999403953552,-0.0
1738607113.3176298,-0.0,-0.09999999403953552,-0.0
1738607113.331657,-0.0,-0.09999999403953552,-0.0
1738607113.3424768,-0.0,-0.09999999403953552,-0.0
1738607113.3620656,-0.0,-0.09999999403953552,-0.0
1738607113.372994,-0.0,-0.09999999403953552,-0.0
1738607113.3836865,-0.0,-0.09999999403953552,-0.0
1738607113.3952792,-0.0,-0.09999999403953552,-0.0
1738607113.4150198,-0.0,-0.09999999403953552,-0.0
1738607113.425226,-0.0,-0.09999999403953552,-0.0
1738607113.4450788,-0.0,-0.09999999403953552,-0.0
1738607113.4556205,-0.0,-0.09999999403953552,-0.0
1738607113.466675,-0.0,-0.09999999403953552,-0.0
1738607113.4856765,-0.0,-0.09999999403953552,-0.0
1738607113.4965625,-0.0,-0.09999999403953552,-0.0
1738607113.5158484,-0.0,-0.09999999403953552,-0.0
1738607113.5265105,-0.0,-0.09999999403953552,-0.0
1738607113.5459242,-0.0,-0.09999999403953552,-0.0
1738607113.5571702,-0.0,-0.09999999403953552,-0.0
1738607113.5674412,-0.0,-0.09999999403953552,-0.0
1738607113.5871372,-0.0,-0.09999999403953552,-0.0
1738607113.5978181,-0.0,-0.09999999403953552,-0.0
1738607113.6170468,-0.0,-0.09999999403953552,-0.0
1738607113.6276062,-0.0,-0.09999999403953552,-0.0
1738607113.6474948,-0.0,-0.09999999403953552,-0.0
1738607113.6578605,-0.0,-0.09999999403953552,-0.0
1738607113.668494,-0.0,-0.09999999403953552,-0.0
1738607113.687796,-0.0,-0.09999999403953552,-0.0
1738607113.6988,-0.0,-0.09999999403953552,-0.0
1738607113.7183208,-0.0,-0.09999999403953552,-0.0
1738607113.7280307,-0.0,-0.09999999403953552,-0.0
1738607113.7385893,-0.0,-0.09999999403953552,-0.0
1738607113.7495286,-0.0,-0.09999999403953552,-0.0
1738607113.7691588,-0.0,-0.09999999403953552,-0.0
1738607113.7897835,-0.0,-0.09999999403953552,-0.0
1738607113.8091264,-0.0,-0.09999999403953552,-0.0
1738607113.8197198,-0.0,-0.09999999403953552,-0.0
1738607113.8359673,-0.0,-0.09999999403953552,-0.0
1738607113.8463492,-0.0,-0.09999999403953552,-0.0
1738607113.8577142,-0.0,-0.09999999403953552,-0.0
1738607113.8779912,-0.0,-0.09999999403953552,-0.0
1738607113.8890083,-0.0,-0.09999999403953552,-0.0
1738607113.9081962,-0.0,-0.09999999403953552,-0.0
1738607113.9187164,-0.0,-0.09999999403953552,-0.0
1738607113.9378211,-0.0,-0.09999999403953552,-0.0
1738607113.9588284,-0.0,-0.09999999403953552,-0.0
1738607113.977747,-0.0,-0.09999999403953552,-0.0
1738607113.9891624,-0.0,-0.09999999403953552,-0.0
1738607114.0016706,-0.0,-0.09999999403953552,-0.0
1738607114.0217361,-0.0,-0.09999999403953552,-0.0
1738607114.0418305,-0.0,-0.09999999403953552,-0.0
1738607114.0611873,-0.0,-0.09999999403953552,-0.0
1738607114.07169,-0.0,-0.09999999403953552,-0.0
1738607114.0911355,-0.0,-0.09999999403953552,-0.0
1738607114.1016517,-0.0,-0.09999999403953552,-0.0
1738607114.1125724,-0.0,-0.09999999403953552,-0.0
1738607114.1317918,-0.0,-0.09999999403953552,-0.0
1738607114.1425407,-0.0,-0.09999999403953552,-0.0
1738607114.1612716,-0.0,-0.09999999403953552,-0.0
1738607114.171719,-0.0,-0.09999999403953552,-0.0
1738607114.1913414,-0.0,-0.09999999403953552,-0.0
1738607114.2019682,-0.0,-0.09999999403953552,-0.0
1738607114.2209754,-0.0,-0.09999999403953552,-0.0
1738607114.231879,-0.0,-0.09999999403953552,-0.0
1738607114.2426474,-0.0,-0.09999999403953552,-0.0
1738607114.2602553,-0.0,-0.09999999403953552,-0.0
1738607114.2708566,-0.0,-0.09999999403953552,-0.0
1738607114.2902162,-0.0,-0.09999999403953552,-0.0
1738607114.301005,-0.0,-0.09999999403953552,-0.0
1738607114.3201473,-0.0,-0.09999999403953552,-0.0
1738607114.3307104,-0.0,-0.09999999403953552,-0.0
1738607114.3416953,-0.0,-0.09999999403953552,-0.0
1738607114.3613324,-0.0,-0.09999999403953552,-0.0
1738607114.371789,-0.0,-0.09999999403953552,-0.0
1738607114.391444,-0.0,-0.09999999403953552,-0.0
1738607114.403049,-0.0,-0.09999999403953552,-0.0
1738607114.4140718,-0.0,-0.09999999403953552,-0.0
1738607114.4259236,-0.0,-0.09999999403953552,-0.0
1738607114.4425044,-0.0,-0.09999999403953552,-0.0
1738607114.4574554,-0.0,-0.09999999403953552,-0.0
1738607114.473437,-0.0,-0.09999999403953552,-0.0
1738607114.490583,-0.0,-0.09999999403953552,-0.0
1738607114.50552,-0.0,-0.09999999403953552,-0.0
1738607114.5240731,-0.0,-0.09999999403953552,-0.0
1738607114.5380733,-0.0,-0.09999999403953552,-0.0
1738607114.5592566,-0.0,-0.09999999403953552,-0.0
1738607114.569925,-0.0,-0.09999999403953552,-0.0
1738607114.5862277,-0.0,-0.09999999403953552,-0.0
1738607114.6054485,-0.0,-0.09999999403953552,-0.0
1738607114.625793,-0.0,-0.09999999403953552,-0.0
1738607114.6457195,-0.0,-0.09999999403953552,-0.0
1738607114.656263,-0.0,-0.09999999403953552,-0.0
1738607114.666828,-0.0,-0.09999999403953552,-0.0
1738607114.6865666,-0.0,-0.09999999403953552,-0.0
1738607114.6971352,-0.0,-0.09999999403953552,-0.0
1738607114.709339,-0.0,-0.09999999403953552,-0.0
1738607114.728365,-0.0,-0.09999999403953552,-0.0
1738607114.7489789,-0.0,-0.09999999403953552,-0.0
1738607114.7681878,-0.0,-0.09999999403953552,-0.0
1738607114.7791882,-0.0,-0.09999999403953552,-0.0
1738607114.798649,-0.0,-0.09999999403953552,-0.0
1738607114.8094513,-0.0,-0.09999999403953552,-0.0
1738607114.8209605,-0.0,-0.09999999403953552,-0.0
1738607114.8402762,-0.0,-0.09999999403953552,-0.0
1738607114.851292,-0.0,-0.09999999403953552,-0.0
1738607114.8618236,-0.0,-0.09999999403953552,-0.0
1738607114.881315,-0.0,-0.09999999403953552,-0.0
1738607114.8920822,-0.0,-0.09999999403953552,-0.0
1738607114.9114418,-0.0,-0.09999999403953552,-0.0
1738607114.9220817,-0.0,-0.09999999403953552,-0.0
1738607114.941508,-0.0,-0.09999999403953552,-0.0
1738607114.9523454,-0.0,-0.09999999403953552,-0.0
1738607114.9712522,-0.0,-0.09999999403953552,-0.0
1738607114.9823716,-0.0,-0.09999999403953552,-0.0
1738607114.993335,-0.0,-0.09999999403953552,-0.0
1738607115.0125747,-0.0,-0.09999999403953552,-0.0
1738607115.0233605,-0.0,-0.09999999403953552,-0.0
1738607115.042673,-0.0,-0.09999999403953552,-0.0
1738607115.053408,-0.0,-0.09999999403953552,-0.0
1738607115.0640035,-0.0,-0.09999999403953552,-0.0
1738607115.083552,-0.0,-0.09999999403953552,-0.0
1738607115.0945723,-0.0,-0.09999999403953552,-0.0
1738607115.1133676,-0.0,-0.09999999403953552,-0.0
1738607115.1244295,-0.0,-0.09999999403953552,-0.0
1738607115.1352742,-0.0,-0.09999999403953552,-0.0
1738607115.1545472,-0.0,-0.09999999403953552,-0.0
1738607115.165132,-0.0,-0.09999999403953552,-0.0
1738607115.1847453,-0.0,-0.09999999403953552,-0.0
1738607115.195421,-0.0,-0.09999999403953552,-0.0
1738607115.2060857,-0.0,-0.09999999403953552,-0.0
1738607115.2209914,-0.0,-0.09999999403953552,-0.0
1738607115.2402961,-0.0,-0.09999999403953552,-0.0
1738607115.2509897,-0.0,-0.09999999403953552,-0.0
1738607115.2709124,-0.0,-0.09999999403953552,-0.0
1738607115.2908766,-0.0,-0.09999999403953552,-0.0
1738607115.3010314,-0.0,-0.09999999403953552,-0.0
1738607115.3208854,-0.0,-0.09999999403953552,-0.0
1738607115.3410828,-0.0,-0.09999999403953552,-0.0
1738607115.3604627,-0.0,-0.09999999403953552,-0.0
1738607115.3713603,-0.0,-0.09999999403953552,-0.0
1738607115.390529,-0.0,-0.09999999403953552,-0.0
1738607115.401133,-0.0,-0.09999999403953552,-0.0
1738607115.4119427,-0.0,-0.09999999403953552,-0.0
1738607115.4256682,-0.0,-0.09999999403953552,-0.0
1738607115.4465232,-0.0,-0.09999999403953552,-0.0
1738607115.457016,-0.0,-0.09999999403953552,-0.0
1738607115.4766736,-0.0,-0.09999999403953552,-0.0
1738607115.4875169,-0.0,-0.09999999403953552,-0.0
1738607115.4984088,-0.0,-0.09999999403953552,-0.0
1738607115.5093071,-0.0,-0.09999999403953552,-0.0
1738607115.5219026,-0.0,-0.09999999403953552,-0.0
1738607115.5424767,-0.0,-0.09999999403953552,-0.0
1738607115.5534337,-0.0,-0.09999999403953552,-0.0
1738607115.5726528,-0.0,-0.09999999403953552,-0.0
1738607115.5838203,-0.0,-0.09999999403953552,-0.0
1738607115.6028168,-0.0,-0.09999999403953552,-0.0
1738607115.6131463,-0.0,-0.09999999403953552,-0.0
1738607115.625991,-0.0,-0.09999999403953552,-0.0
1738607115.645351,-0.0,-0.09999999403953552,-0.0
1738607115.6570048,-0.0,-0.09999999403953552,-0.0
1738607115.67587,-0.0,-0.09999999403953552,-0.0
1738607115.6866243,-0.0,-0.09999999403953552,-0.0
1738607115.6969817,-0.0,-0.09999999403953552,-0.0
1738607115.716935,-0.0,-0.09999999403953552,-0.0
1738607115.727116,-0.0,-0.09999999403953552,-0.0
1738607115.7468526,-0.0,-0.09999999403953552,-0.0
1738607115.7675114,-0.0,-0.09999999403953552,-0.0
1738607115.7863657,-0.0,-0.09999999403953552,-0.0
1738607115.7970579,-0.0,-0.09999999403953552,-0.0
1738607115.816896,-0.0,-0.09999999403953552,-0.0
1738607115.8271658,-0.0,-0.09999999403953552,-0.0
1738607115.8424823,-0.0,-0.09951170086860657,-0.0
1738607115.8503752,-0.0,-0.09936347007751466,-0.0
1738607115.861214,-0.0,-0.09936347007751466,-0.0
1738607115.874815,-0.0,-0.09900596737861633,-0.0
1738607115.8826802,-0.0,-0.0989667296409607,-0.0
1738607115.898848,-0.0,-0.09895800948143006,-0.0
1738607115.9091861,-0.0,-0.09895800948143006,-0.0
1738607115.928548,-0.0,-0.09895800948143006,-0.0
1738607115.9397676,-0.0,-0.09895800948143006,-0.0
1738607115.9460263,-0.0,-0.09858742356300354,-0.0
1738607115.9667678,-0.0,-0.09858742356300354,-0.0
1738607115.9774144,-0.0,-0.09858742356300354,-0.0
1738607115.9967299,-0.0,-0.09858742356300354,-0.0
1738607116.007503,-0.0,-0.09858742356300354,-0.0
1738607116.0184915,-0.0,-0.09854818582534791,-0.0
1738607116.0376742,-0.0,-0.09854818582534791,-0.0
1738607116.0485923,-0.0,-0.09854818582534791,-0.0
1738607116.0679026,-0.0,-0.09854818582534791,-0.0
1738607116.0786765,-0.0,-0.09854818582534791,-0.0
1738607116.089803,-0.0,-0.09854818582534791,-0.0
1738607116.1089892,-0.0,-0.09854818582534791,-0.0
1738607116.1193564,-0.0,-0.09854818582534791,-0.0
1738607116.1387537,-0.0,-0.09854818582534791,-0.0
1738607116.1580043,-0.0,-0.09854818582534791,-0.0
1738607116.1788602,-0.0,-0.09854818582534791,-0.0
1738607116.1891367,-0.0,-0.09854818582534791,-0.0
1738607116.209013,-0.0,-0.09854818582534791,-0.0
1738607116.2196736,-0.0,-0.09854818582534791,-0.0
1738607116.2388465,-0.0,-0.09854818582534791,-0.0
1738607116.2495255,-0.0,-0.09854818582534791,-0.0
1738607116.260722,-0.0,-0.09854818582534791,-0.0
1738607116.2798927,-0.0,-0.09854818582534791,-0.0
1738607116.290902,-0.0,-0.09854818582534791,-0.0
1738607116.310375,-0.0,-0.09854818582534791,-0.0
1738607116.3207493,-0.0,-0.09854818582534791,-0.0
1738607116.3311565,-0.0,-0.09854818582534791,-0.0
1738607116.3509607,-0.0,-0.09854818582534791,-0.0
1738607116.3616922,-0.0,-0.09854818582534791,-0.0
1738607116.3810015,-0.0,-0.09854818582534791,-0.0
1738607116.401584,-0.0,-0.09854818582534791,-0.0
1738607116.4209087,-0.0,-0.09854818582534791,-0.0
1738607116.4313629,-0.0,-0.09854818582534791,-0.0
1738607116.450965,-0.0,-0.09854818582534791,-0.0
1738607116.461816,-0.0,-0.09854818582534791,-0.0
1738607116.4806578,-0.0,-0.09854818582534791,-0.0
1738607116.4918008,-0.0,-0.09854818582534791,-0.0
1738607116.5108669,-0.0,-0.09854818582534791,-0.0
1738607116.5219107,-0.0,-0.09854818582534791,-0.0
1738607116.5323794,-0.0,-0.09854818582534791,-0.0
1738607116.5519812,-0.0,-0.09854818582534791,-0.0
1738607116.5628412,-0.0,-0.09854818582534791,-0.0
1738607116.581748,-0.0,-0.09854818582534791,-0.0
1738607116.5928996,-0.0,-0.09854818582534791,-0.0
1738607116.612178,-0.0,-0.09854818582534791,-0.0
1738607116.6226563,-0.0,-0.09854818582534791,-0.0
1738607116.6422,-0.0,-0.09854818582534791,-0.0
1738607116.652965,-0.0,-0.09854818582534791,-0.0
1738607116.663746,-0.0,-0.09854818582534791,-0.0
1738607116.6752462,-0.0,-0.09853946566581727,-0.0
1738607116.6960154,-0.0,-0.09853946566581727,-0.0
1738607116.709382,-0.0,-0.09853946566581727,-0.0
1738607116.7296596,-0.0,-0.09853946566581727,-0.0
1738607116.749256,-0.0,-0.09853946566581727,-0.0
1738607116.7692938,-0.0,-0.09853946566581727,-0.0
1738607116.7890117,-0.0,-0.09853946566581727,-0.0
1738607116.7999792,-0.0,-0.09853946566581727,-0.0
1738607116.8192923,-0.0,-0.09853946566581727,-0.0
1738607116.8295543,-0.0,-0.09853946566581727,-0.0
1738607116.8431013,-0.0,-0.09853946566581727,-0.0
1738607116.8631914,-0.0,-0.09853946566581727,-0.0
1738607116.8839326,-0.0,-0.09853946566581727,-0.0
1738607116.9030476,-0.0,-0.09853946566581727,-0.0
1738607116.9141495,-0.0,-0.09853946566581727,-0.0
1738607116.925358,-0.0,-0.09853946566581727,-0.0
1738607116.9451268,-0.0,-0.09853946566581727,-0.0
1738607116.9554393,-0.0,-0.09853946566581727,-0.0
1738607116.9709644,-0.0,-0.09816888570785523,-0.0
1738607116.990523,-0.0,-0.09816888570785523,-0.0
